Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Local
Pre-Bus Finance,4.17,0,Enrolled,Non-Local
Pre-Bus Finance,4.17,0,Applied,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Applied,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Applied,Non-Local
Pre-Bus Finance,4.17,0,Applied,Non-Local
Pre-Bus Finance,4.17,0,Applied,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Enrolled,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Admitted,Non-Local
Pre-Bus Finance,4.17,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Applied,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.18,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Applied,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Applied,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Enrolled,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Applied,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Applied,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.19,0,Admitted,Local
Pre-Bus Finance,4.19,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Applied,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Applied,Non-Local
Pre-Bus Finance,4.2,0,Applied,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.2,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Applied,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Applied,Non-Local
Pre-Bus Finance,4.21,0,Applied,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.21,0,Applied,Non-Local
Pre-Bus Finance,4.21,0,Admitted,Non-Local
Pre-Bus Finance,4.22,0,Applied,Non-Local
Pre-Bus Finance,4.22,0,Applied,Non-Local
Pre-Bus Finance,4.22,0,Enrolled,Local
Pre-Bus Finance,4.22,0,Applied,Non-Local
Pre-Bus Finance,4.22,0,Applied,Non-Local
Pre-Bus Finance,4.22,0,Admitted,Non-Local
Pre-Bus Finance,4.22,0,Admitted,Non-Local
Pre-Bus Finance,4.22,0,Admitted,Non-Local
Pre-Bus Finance,4.22,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Applied,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Applied,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Applied,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Applied,Non-Local
Pre-Bus Finance,4.23,0,Applied,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.23,0,Admitted,Non-Local
Pre-Bus Finance,4.24,0,Admitted,Non-Local
Pre-Bus Finance,4.24,0,Admitted,Non-Local
Pre-Bus Finance,4.24,0,Admitted,Non-Local
Pre-Bus Finance,4.24,0,Admitted,Non-Local
Pre-Bus Finance,4.24,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Applied,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Applied,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Applied,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Enrolled,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Applied,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.25,0,Admitted,Non-Local
Pre-Bus Finance,4.26,0,Applied,Non-Local
Pre-Bus Finance,4.26,0,Admitted,Local
Pre-Bus Finance,4.26,0,Admitted,Non-Local
Pre-Bus Finance,4.26,0,Applied,Non-Local
Pre-Bus Finance,4.26,0,Applied,Local
Pre-Bus Finance,4.26,0,Applied,Non-Local
Pre-Bus Finance,4.26,0,Admitted,Non-Local
