Student Major,AVG HS GPA,Average Transfer GPA,Applicant Status,Local Preference
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Enrolled,Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Enrolled,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Applied,Non-Local
Pre-Psychology,3.39,no,Enrolled,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Admitted,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Admitted,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.4,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Enrolled,Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Enrolled,Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Enrolled,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Enrolled,Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.41,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Admitted,Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Enrolled,Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Enrolled,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Enrolled,Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.42,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Enrolled,Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Enrolled,Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Enrolled,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.43,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Enrolled,Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Enrolled,Local
Pre-Psychology,3.44,no,Enrolled,Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Admitted,Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Enrolled,Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Admitted,Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.44,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Admitted,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Admitted,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Enrolled,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Admitted,Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Admitted,Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Applied,Non-Local
Pre-Psychology,3.45,no,Enrolled,Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Enrolled,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Admitted,Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Enrolled,Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.46,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Enrolled,Local
Pre-Psychology,3.47,no,Admitted,Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Enrolled,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Local
Pre-Psychology,3.47,no,Enrolled,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.47,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Admitted,Local
Pre-Psychology,3.48,no,Enrolled,Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Admitted,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Enrolled,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Enrolled,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.48,no,Applied,Non-Local
Pre-Psychology,3.49,no,Enrolled,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Local
Pre-Psychology,3.5,no,Applied,Local
Pre-Psychology,3.5,no,Admitted,Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Local
Pre-Psychology,3.5,no,Enrolled,Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Enrolled,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Enrolled,Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Enrolled,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Admitted,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.5,no,Applied,Non-Local
Pre-Psychology,3.51,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Admitted,Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Enrolled,Non-Local
Pre-Psychology,3.52,no,Enrolled,Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Enrolled,Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.52,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Admitted,Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Admitted,Local
Pre-Psychology,3.53,no,Enrolled,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Enrolled,Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Enrolled,Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.53,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Admitted,Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Admitted,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Enrolled,Non-Local
Pre-Psychology,3.54,no,Admitted,Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Admitted,Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.54,no,Enrolled,Non-Local
Pre-Psychology,3.54,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Admitted,Local
Pre-Psychology,3.55,no,Admitted,Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Admitted,Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Admitted,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Admitted,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Admitted,Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Enrolled,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.55,no,Admitted,Local
Pre-Psychology,3.55,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Admitted,Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Enrolled,Local
Pre-Psychology,3.56,no,Enrolled,Local
Pre-Psychology,3.56,no,Admitted,Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
Pre-Psychology,3.56,no,Applied,Non-Local
