"","province","year","quarter","pop_dens","literacy","in_migration","pop","urban_rural_ratio","cases","incidence","year_quarter","diff"
"443","ha giang",2011,"3",94.7,81,2.4,749540,0.176893606330863,76,10.1395522587187,2011-07-01,-0.361344537815126
"444","ha giang",2011,"4",94.7,81,2.4,749540,0.176893606330863,63,8.40515516183259,2011-10-01,-0.171052631578947
"445","ha giang",2012,"1",96.46,73.3,1.3,763500,0.177220654671046,86,11.2639161755075,2012-01-01,0.340119957173002
"446","ha giang",2012,"2",96.46,73.3,1.3,763500,0.177220654671046,102,13.3595284872299,2012-04-01,0.186046511627907
"447","ha giang",2012,"3",96.46,73.3,1.3,763500,0.177220654671046,81,10.6090373280943,2012-07-01,-0.205882352941176
"448","ha giang",2012,"4",96.46,73.3,1.3,763500,0.177220654671046,59,7.7275703994761,2012-10-01,-0.271604938271605
"449","ha giang",2013,"1",98.42,72.4,2.8,778960,0.176534557757371,67,8.60121187223991,2013-01-01,0.113055129568673
"450","ha giang",2013,"2",98.42,72.4,2.8,778960,0.176534557757371,99,12.709253363459,2013-04-01,0.477611940298508
"451","ha giang",2013,"3",98.42,72.4,2.8,778960,0.176534557757371,81,10.3984800246482,2013-07-01,-0.181818181818182
"452","ha giang",2013,"4",98.42,72.4,2.8,778960,0.176534557757371,73,9.37146965184348,2013-10-01,-0.0987654320987654
"453","ha giang",2014,"1",100.12,73,1.4,792470,0.176295086833902,61,7.69745226948654,2014-01-01,-0.178629120569968
"454","ha giang",2014,"2",100.12,73,1.4,792470,0.176295086833902,96,12.1140232437821,2014-04-01,0.573770491803279
"455","ha giang",2014,"3",100.12,73,1.4,792470,0.176295086833902,83,10.4735825961866,2014-07-01,-0.135416666666667
"456","ha giang",2014,"4",100.12,73,1.4,792470,0.176295086833902,96,12.1140232437821,2014-10-01,0.156626506024096
"457","ha giang",2015,"1",101.92,74.9,1.1,806700,0.176290463692039,90,11.1565637783563,2015-01-01,-0.0790372815172927
"458","ha giang",2015,"2",101.92,74.9,1.1,806700,0.176290463692039,119,14.7514565513822,2015-04-01,0.322222222222222
"459","ha giang",2015,"3",101.92,74.9,1.1,806700,0.176290463692039,109,13.511838353787,2015-07-01,-0.0840336134453781
"460","ha giang",2015,"4",101.92,74.9,1.1,806700,0.176290463692039,103,12.7680674352299,2015-10-01,-0.0550458715596331
"461","ha nam",2011,"1",924.63,97.7,6.6,795650,0.11850873000253,153,19.2295607365047,2011-01-01,0
"462","ha nam",2011,"2",924.63,97.7,6.6,795650,0.11850873000253,214,26.8962483504053,2011-04-01,0.398692810457516
"463","ha nam",2011,"3",924.63,97.7,6.6,795650,0.11850873000253,183,23.0000628417018,2011-07-01,-0.144859813084112
"464","ha nam",2011,"4",924.63,97.7,6.6,795650,0.11850873000253,149,18.7268271224785,2011-10-01,-0.185792349726776
"465","ha nam",2012,"1",930.63,98.4,1.4,800810,0.120719333846477,137,17.1076784755435,2012-01-01,-0.0864614510693828
"466","ha nam",2012,"2",930.63,98.4,1.4,800810,0.120719333846477,156,19.4802762203269,2012-04-01,0.138686131386861
"467","ha nam",2012,"3",930.63,98.4,1.4,800810,0.120719333846477,190,23.7259774478341,2012-07-01,0.217948717948718
"468","ha nam",2012,"4",930.63,98.4,1.4,800810,0.120719333846477,155,19.355402654812,2012-10-01,-0.184210526315789
"469","ha nam",2013,"1",938.33,98.2,6.1,807440,0.187080080565724,111,13.7471514911325,2013-01-01,-0.289751200928142
"470","ha nam",2013,"2",938.33,98.2,6.1,807440,0.187080080565724,165,20.434954919251,2013-04-01,0.486486486486486
"471","ha nam",2013,"3",938.33,98.2,6.1,807440,0.187080080565724,168,20.8064995541464,2013-07-01,0.0181818181818181
"472","ha nam",2013,"4",938.33,98.2,6.1,807440,0.187080080565724,133,16.4718121470326,2013-10-01,-0.208333333333333
"473","ha nam",2014,"1",945.56,98.1,6.7,815070,0.189344967970699,120,14.7226618572638,2014-01-01,-0.106190519546686
"474","ha nam",2014,"2",945.56,98.1,6.7,815070,0.189344967970699,134,16.4403057406112,2014-04-01,0.116666666666667
"475","ha nam",2014,"3",945.56,98.1,6.7,815070,0.189344967970699,159,19.5075269608745,2014-07-01,0.186567164179104
"476","ha nam",2014,"4",945.56,98.1,6.7,815070,0.189344967970699,129,15.8268614965586,2014-10-01,-0.188679245283019
"477","ha nam",2015,"1",956.26,98.2,2.6,824300,0.192418981481481,115,13.9512313478103,2015-01-01,-0.118509291886844
"478","ha nam",2015,"2",956.26,98.2,2.6,824300,0.192418981481481,175,21.2301346597113,2015-04-01,0.521739130434783
"479","ha nam",2015,"3",956.26,98.2,2.6,824300,0.192418981481481,134,16.2562173965789,2015-07-01,-0.234285714285714
"480","ha nam",2015,"4",956.26,98.2,2.6,824300,0.192418981481481,109,13.2233410166202,2015-10-01,-0.186567164179104
"481","ha noi",2011,"1",2050.47,98,11,6825820,0.738863060286082,434,6.35821044211538,2011-01-01,0
"482","ha noi",2011,"2",2050.47,98,11,6825820,0.738863060286082,566,8.29204403280485,2011-04-01,0.304147465437788
"483","ha noi",2011,"3",2050.47,98,11,6825820,0.738863060286082,534,7.8232358896074,2011-07-01,-0.0565371024734982
"484","ha noi",2011,"4",2050.47,98,11,6825820,0.738863060286082,467,6.84166883978775,2011-10-01,-0.125468164794007
"485","ha noi",2012,"1",2103.57,98.3,6.1,6991430,0.739672341632619,421,6.02165794408297,2012-01-01,-0.119855391265944
"486","ha noi",2012,"2",2103.57,98.3,6.1,6991430,0.739672341632619,562,8.03841274245755,2012-04-01,0.334916864608076
"487","ha noi",2012,"3",2103.57,98.3,6.1,6991430,0.739672341632619,537,7.68083210444787,2012-07-01,-0.0444839857651247
"488","ha noi",2012,"4",2103.57,98.3,6.1,6991430,0.739672341632619,486,6.95136760290813,2012-10-01,-0.0949720670391062
"489","ha noi",2013,"1",2144.33,98.2,7.7,7128390,0.737042948522693,349,4.89591618864849,2013-01-01,-0.295690219777722
"490","ha noi",2013,"2",2144.33,98.2,7.7,7128390,0.737042948522693,525,7.36491690269472,2013-04-01,0.504297994269341
"491","ha noi",2013,"3",2144.33,98.2,7.7,7128390,0.737042948522693,609,8.54330360712587,2013-07-01,0.16
"492","ha noi",2013,"4",2144.33,98.2,7.7,7128390,0.737042948522693,472,6.62141100585125,2013-10-01,-0.22495894909688
"493","ha noi",2014,"1",2191.47,98.6,7.5,7285530,0.967985132481368,389,5.3393507404403,2014-01-01,-0.193623423206627
"494","ha noi",2014,"2",2191.47,98.6,7.5,7285530,0.967985132481368,517,7.09625792495536,2014-04-01,0.329048843187661
"495","ha noi",2014,"3",2191.47,98.6,7.5,7285530,0.967985132481368,397,5.44915743947249,2014-07-01,-0.2321083172147
"496","ha noi",2014,"4",2191.47,98.6,7.5,7285530,0.967985132481368,519,7.1237095997134,2014-10-01,0.307304785894207
"497","ha noi",2015,"1",2236.01,98.5,4.7,7433600,0.964949380137982,358,4.81597072750753,2015-01-01,-0.323951845580386
"498","ha noi",2015,"2",2236.01,98.5,4.7,7433600,0.964949380137982,562,7.56026689625484,2015-04-01,0.569832402234637
"499","ha noi",2015,"3",2236.01,98.5,4.7,7433600,0.964949380137982,525,7.0625269048644,2015-07-01,-0.0658362989323844
"500","ha noi",2015,"4",2236.01,98.5,4.7,7433600,0.964949380137982,457,6.14776151528196,2015-10-01,-0.12952380952381
"501","ha tinh",2011,"1",206.21,97.4,6.2,1236710,0.187477195475582,190,15.3633430634506,2011-01-01,0
"502","ha tinh",2011,"2",206.21,97.4,6.2,1236710,0.187477195475582,251,20.2957847838216,2011-04-01,0.321052631578947
"503","ha tinh",2011,"3",206.21,97.4,6.2,1236710,0.187477195475582,274,22.1555578915025,2011-07-01,0.0916334661354581
"504","ha tinh",2011,"4",206.21,97.4,6.2,1236710,0.187477195475582,238,19.2446086794802,2011-10-01,-0.131386861313869
"505","ha tinh",2012,"1",207.09,98.4,3.7,1242090,0.193720447468573,181,14.5722129636339,2012-01-01,-0.242789853182536
"506","ha tinh",2012,"2",207.09,98.4,3.7,1242090,0.193720447468573,233,18.7587050857828,2012-04-01,0.287292817679558
"507","ha tinh",2012,"3",207.09,98.4,3.7,1242090,0.193720447468573,157,12.6399858303344,2012-07-01,-0.32618025751073
"508","ha tinh",2012,"4",207.09,98.4,3.7,1242090,0.193720447468573,203,16.3434211691584,2012-10-01,0.292993630573249
"509","ha tinh",2013,"1",208.02,98.3,6.9,1247560,0.200211650392034,148,11.8631568822341,2013-01-01,-0.274132584637725
"510","ha tinh",2013,"2",208.02,98.3,6.9,1247560,0.200211650392034,190,15.2297284298952,2013-04-01,0.283783783783784
"511","ha tinh",2013,"3",208.02,98.3,6.9,1247560,0.200211650392034,298,23.8866266953092,2013-07-01,0.568421052631579
"512","ha tinh",2013,"4",208.02,98.3,6.9,1247560,0.200211650392034,254,20.3597422168072,2013-10-01,-0.147651006711409
"513","ha tinh",2014,"1",209.29,97.5,10.9,1255250,0.206947943308783,167,13.3041226847242,2014-01-01,-0.346547586749824
"514","ha tinh",2014,"2",209.29,97.5,10.9,1255250,0.206947943308783,215,17.1280621390161,2014-04-01,0.287425149700599
"515","ha tinh",2014,"3",209.29,97.5,10.9,1255250,0.206947943308783,218,17.3670583549094,2014-07-01,0.013953488372093
"516","ha tinh",2014,"4",209.29,97.5,10.9,1255250,0.206947943308783,212,16.8890659231229,2014-10-01,-0.0275229357798165
"517","ha tinh",2015,"1",210.29,97.6,3.9,1261300,0.21395572666025,123,9.75184333624039,2015-01-01,-0.422594276046427
"518","ha tinh",2015,"2",210.29,97.6,3.9,1261300,0.21395572666025,211,16.7287719020059,2015-04-01,0.715447154471545
"519","ha tinh",2015,"3",210.29,97.6,3.9,1261300,0.21395572666025,156,12.3681915484024,2015-07-01,-0.260663507109005
"520","ha tinh",2015,"4",210.29,97.6,3.9,1261300,0.21395572666025,120,9.51399349877111,2015-10-01,-0.230769230769231
"521","hai duong",2011,"1",1055.45,97.6,7.8,1747830,0.251722359883696,186,10.6417672199241,2011-01-01,0
"522","hai duong",2011,"2",1055.45,97.6,7.8,1747830,0.251722359883696,287,16.4203612479475,2011-04-01,0.543010752688172
"523","hai duong",2011,"3",1055.45,97.6,7.8,1747830,0.251722359883696,236,13.502457332807,2011-07-01,-0.177700348432056
"524","hai duong",2011,"4",1055.45,97.6,7.8,1747830,0.251722359883696,227,12.9875331124881,2011-10-01,-0.0381355932203389
"525","hai duong",2012,"1",1067.53,98.4,5.6,1767830,0.26115026823422,165,9.33347663519682,2012-01-01,-0.281351080735856
"526","hai duong",2012,"2",1067.53,98.4,5.6,1767830,0.26115026823422,243,13.7456655900171,2012-04-01,0.472727272727273
"527","hai duong",2012,"3",1067.53,98.4,5.6,1767830,0.26115026823422,283,16.0083265924891,2012-07-01,0.164609053497942
"528","hai duong",2012,"4",1067.53,98.4,5.6,1767830,0.26115026823422,301,17.0265240436015,2012-10-01,0.0636042402826854
"529","hai duong",2013,"1",1074.68,98.7,5.6,1779670,0.271000271385925,170,9.55233273584428,2013-01-01,-0.438973409288784
"530","hai duong",2013,"2",1074.68,98.7,5.6,1779670,0.271000271385925,242,13.5980266004372,2013-04-01,0.423529411764706
"531","hai duong",2013,"3",1074.68,98.7,5.6,1779670,0.271000271385925,217,12.1932717863424,2013-07-01,-0.103305785123967
"532","hai duong",2013,"4",1074.68,98.7,5.6,1779670,0.271000271385925,210,11.7999404383959,2013-10-01,-0.0322580645161289
"533","hai duong",2014,"1",1084.41,98,4,1795790,0.281306857505726,150,8.35286976762316,2014-01-01,-0.292126107650195
"534","hai duong",2014,"2",1084.41,98,4,1795790,0.281306857505726,227,12.6406762483364,2014-04-01,0.513333333333333
"535","hai duong",2014,"3",1084.41,98,4,1795790,0.281306857505726,245,13.6430206204512,2014-07-01,0.079295154185022
"536","hai duong",2014,"4",1084.41,98,4,1795790,0.281306857505726,170,9.46658573663959,2014-10-01,-0.306122448979592
"537","hai duong",2015,"1",1094.69,98.2,1.4,1812800,0.292088382038489,200,11.0326566637246,2015-01-01,0.165431441773532
"538","hai duong",2015,"2",1094.69,98.2,1.4,1812800,0.292088382038489,237,13.0736981465137,2015-04-01,0.185
"539","hai duong",2015,"3",1094.69,98.2,1.4,1812800,0.292088382038489,264,14.5631067961165,2015-07-01,0.113924050632912
"540","hai duong",2015,"4",1094.69,98.2,1.4,1812800,0.292088382038489,193,10.6465136804943,2015-10-01,-0.268939393939394
"541","hai phong",2011,"1",1238.15,98.3,7.1,1886200,0.851838397722252,312,16.5411939348956,2011-01-01,0
"542","hai phong",2011,"2",1238.15,98.3,7.1,1886200,0.851838397722252,391,20.7295090658467,2011-04-01,0.253205128205128
"543","hai phong",2011,"3",1238.15,98.3,7.1,1886200,0.851838397722252,396,20.9945923019828,2011-07-01,0.0127877237851662
"544","hai phong",2011,"4",1238.15,98.3,7.1,1886200,0.851838397722252,372,19.7221927685293,2011-10-01,-0.0606060606060606
"545","hai phong",2012,"1",1255.29,98.3,6,1912940,0.850064798158572,316,16.5190753499848,2012-01-01,-0.162411829969317
"546","hai phong",2012,"2",1255.29,98.3,6,1912940,0.850064798158572,404,21.1193241816262,2012-04-01,0.278481012658228
"547","hai phong",2012,"3",1255.29,98.3,6,1912940,0.850064798158572,374,19.5510575344757,2012-07-01,-0.0742574257425742
"548","hai phong",2012,"4",1255.29,98.3,6,1912940,0.850064798158572,396,20.7011197423861,2012-10-01,0.0588235294117648
"549","hai phong",2013,"1",1265.01,98.5,6.6,1932170,0.848294400122443,261,13.5081281667762,2013-01-01,-0.347468719814321
"550","hai phong",2013,"2",1265.01,98.5,6.6,1932170,0.848294400122443,348,18.0108375557016,2013-04-01,0.333333333333333
"551","hai phong",2013,"3",1265.01,98.5,6.6,1932170,0.848294400122443,340,17.5967953130418,2013-07-01,-0.0229885057471264
"552","hai phong",2013,"4",1265.01,98.5,6.6,1932170,0.848294400122443,352,18.2178586770315,2013-10-01,0.0352941176470589
"553","hai phong",2014,"1",1277.14,98.1,4,1950710,0.84652884269514,255,13.0721634686858,2014-01-01,-0.282453349736064
"554","hai phong",2014,"2",1277.14,98.1,4,1950710,0.84652884269514,399,20.4540910745318,2014-04-01,0.564705882352941
"555","hai phong",2014,"3",1277.14,98.1,4,1950710,0.84652884269514,327,16.7631272716088,2014-07-01,-0.180451127819549
"556","hai phong",2014,"4",1277.14,98.1,4,1950710,0.84652884269514,295,15.1226989147541,2014-10-01,-0.0978593272171253
"557","hai phong",2015,"1",1289.45,98.2,2.9,1969500,0.844792056950169,241,12.2366082762122,2015-01-01,-0.190844944729153
"558","hai phong",2015,"2",1289.45,98.2,2.9,1969500,0.844792056950169,290,14.7245493780147,2015-04-01,0.203319502074689
"559","hai phong",2015,"3",1289.45,98.2,2.9,1969500,0.844792056950169,321,16.2985529322163,2015-07-01,0.106896551724138
"560","hai phong",2015,"4",1289.45,98.2,2.9,1969500,0.844792056950169,324,16.4508758568165,2015-10-01,0.00934579439252339
"561","hau giang",2011,"1",469.72,93.3,7.7,752730,0.262482598997031,264,35.0723366944323,2011-01-01,0
"562","hau giang",2011,"2",469.72,93.3,7.7,752730,0.262482598997031,256,34.0095386127828,2011-04-01,-0.0303030303030303
"563","hau giang",2011,"3",469.72,93.3,7.7,752730,0.262482598997031,263,34.9394869342261,2011-07-01,0.0273437499999999
"564","hau giang",2011,"4",469.72,93.3,7.7,752730,0.262482598997031,231,30.6882946076282,2011-10-01,-0.121673003802281
"565","hau giang",2012,"1",468.47,95.2,7.7,750730,0.271195624566097,293,39.0286787526807,2012-01-01,0.271777374783782
"566","hau giang",2012,"2",468.47,95.2,7.7,750730,0.271195624566097,289,38.4958640256817,2012-04-01,-0.0136518771331059
"567","hau giang",2012,"3",468.47,95.2,7.7,750730,0.271195624566097,289,38.4958640256817,2012-07-01,0
"568","hau giang",2012,"4",468.47,95.2,7.7,750730,0.271195624566097,253,33.7005314826902,2012-10-01,-0.124567474048443
"569","hau giang",2013,"1",466.73,94.7,6.7,747880,0.280260882962151,253,33.8289565170883,2013-01-01,0.00381077178156919
"570","hau giang",2013,"2",466.73,94.7,6.7,747880,0.280260882962151,290,38.7762742685992,2013-04-01,0.146245059288538
"571","hau giang",2013,"3",466.73,94.7,6.7,747880,0.280260882962151,315,42.1190565331337,2013-07-01,0.0862068965517242
"572","hau giang",2013,"4",466.73,94.7,6.7,747880,0.280260882962151,253,33.8289565170883,2013-10-01,-0.196825396825397
"573","hau giang",2014,"1",464.9,94.3,4.5,744950,0.289688722689658,281,37.720652392778,2014-01-01,0.115040375949045
"574","hau giang",2014,"2",464.9,94.3,4.5,744950,0.289688722689658,274,36.7809920128868,2014-04-01,-0.0249110320284697
"575","hau giang",2014,"3",464.9,94.3,4.5,744950,0.289688722689658,306,41.0765823209611,2014-07-01,0.116788321167883
"576","hau giang",2014,"4",464.9,94.3,4.5,744950,0.289688722689658,246,33.0223504933217,2014-10-01,-0.196078431372549
"577","hau giang",2015,"1",463.31,94.3,1.8,742400,0.299492385786802,251,33.8092672413793,2015-01-01,0.0238298224172973
"578","hau giang",2015,"2",463.31,94.3,1.8,742400,0.299492385786802,241,32.4622844827586,2015-04-01,-0.0398406374501992
"579","hau giang",2015,"3",463.31,94.3,1.8,742400,0.299492385786802,289,38.9278017241379,2015-07-01,0.199170124481328
"580","hau giang",2015,"4",463.31,94.3,1.8,742400,0.299492385786802,229,30.8459051724138,2015-10-01,-0.207612456747405
"581","ho chi minh city",2011,"1",3633.05,97.5,25,7613430,4.8013273796824,3147,41.3348517028462,2011-01-01,0
"582","ho chi minh city",2011,"2",3633.05,97.5,25,7613430,4.8013273796824,2780,36.5144225401692,2011-04-01,-0.116619002224341
"583","ho chi minh city",2011,"3",3633.05,97.5,25,7613430,4.8013273796824,2598,34.1239099853811,2011-07-01,-0.0654676258992806
"584","ho chi minh city",2011,"4",3633.05,97.5,25,7613430,4.8013273796824,2308,30.3148515189606,2011-10-01,-0.111624326404927
"585","ho chi minh city",2012,"1",3717.25,98.2,14.8,7789870,4.6538467121498,2463,31.6179859227433,2012-01-01,0.0429866662209323
"586","ho chi minh city",2012,"2",3717.25,98.2,14.8,7789870,4.6538467121498,3271,41.9904311625226,2012-04-01,0.328055217214779
"587","ho chi minh city",2012,"3",3717.25,98.2,14.8,7789870,4.6538467121498,3292,42.2600120412793,2012-07-01,0.00642005502904312
"588","ho chi minh city",2012,"4",3717.25,98.2,14.8,7789870,4.6538467121498,3117,40.0135047183072,2012-10-01,-0.0531591737545565
"589","ho chi minh city",2013,"1",3805.12,98.1,16.5,7974020,4.51442224573487,2692,33.7596344127554,2013-01-01,-0.1562939899811
"590","ho chi minh city",2013,"2",3805.12,98.1,16.5,7974020,4.51442224573487,3215,40.3184341147878,2013-04-01,0.194279346210995
"591","ho chi minh city",2013,"3",3805.12,98.1,16.5,7974020,4.51442224573487,3106,38.9514949799474,2013-07-01,-0.0339035769828927
"592","ho chi minh city",2013,"4",3805.12,98.1,16.5,7974020,4.51442224573487,3077,38.5878139257238,2013-10-01,-0.00933676754668383
"593","ho chi minh city",2014,"1",3882.56,98.4,16.9,8135910,4.38239458050517,2864,35.2019626569124,2014-01-01,-0.0877440550358386
"594","ho chi minh city",2014,"2",3882.56,98.4,16.9,8135910,4.38239458050517,3262,40.0938555121677,2014-04-01,0.138966480446927
"595","ho chi minh city",2014,"3",3882.56,98.4,16.9,8135910,4.38239458050517,3012,37.0210584925349,2014-07-01,-0.0766400980993256
"596","ho chi minh city",2014,"4",3882.56,98.4,16.9,8135910,4.38239458050517,3038,37.3406293825768,2014-10-01,0.00863213811420984
"597","ho chi minh city",2015,"1",3964.64,98.3,10.4,8307900,4.25716636081757,2806,33.7750815488872,2015-01-01,-0.0954870845147898
"598","ho chi minh city",2015,"2",3964.64,98.3,10.4,8307900,4.25716636081757,3290,39.6008618303061,2015-04-01,0.172487526728439
"599","ho chi minh city",2015,"3",3964.64,98.3,10.4,8307900,4.25716636081757,3133,37.7110942596805,2015-07-01,-0.0477203647416414
"600","ho chi minh city",2015,"4",3964.64,98.3,10.4,8307900,4.25716636081757,3073,36.9888900925625,2015-10-01,-0.01915097350782
"601","hoa binh",2011,"1",174.06,97,5.6,802180,0.178272939586669,132,16.4551596898452,2011-01-01,0
"602","hoa binh",2011,"2",174.06,97,5.6,802180,0.178272939586669,121,15.0838963823581,2011-04-01,-0.0833333333333334
"603","hoa binh",2011,"3",174.06,97,5.6,802180,0.178272939586669,110,13.712633074871,2011-07-01,-0.0909090909090908
"604","hoa binh",2011,"4",174.06,97,5.6,802180,0.178272939586669,71,8.85088134832581,2011-10-01,-0.354545454545455
"605","hoa binh",2012,"1",175.41,96.4,2.1,808430,0.179328956965718,95,11.7511720247888,2012-01-01,0.327683827442968
"606","hoa binh",2012,"2",175.41,96.4,2.1,808430,0.179328956965718,127,15.7094615489282,2012-04-01,0.336842105263158
"607","hoa binh",2012,"3",175.41,96.4,2.1,808430,0.179328956965718,113,13.9777098821172,2012-07-01,-0.110236220472441
"608","hoa binh",2012,"4",175.41,96.4,2.1,808430,0.179328956965718,89,11.0089927390127,2012-10-01,-0.212389380530973
"609","hoa binh",2013,"1",176.35,97.5,2.7,812750,0.180379057439547,115,14.1494924638573,2013-01-01,0.285266763208555
"610","hoa binh",2013,"2",176.35,97.5,2.7,812750,0.180379057439547,130,15.9950784374039,2013-04-01,0.130434782608696
"611","hoa binh",2013,"3",176.35,97.5,2.7,812750,0.180379057439547,101,12.4269455552138,2013-07-01,-0.223076923076923
"612","hoa binh",2013,"4",176.35,97.5,2.7,812750,0.180379057439547,84,10.335281451861,2013-10-01,-0.168316831683168
"613","hoa binh",2014,"1",177.84,96.7,3.4,819620,0.181451264162366,97,11.8347526902711,2014-01-01,0.145082767740219
"614","hoa binh",2014,"2",177.84,96.7,3.4,819620,0.181451264162366,103,12.5667992484322,2014-04-01,0.0618556701030929
"615","hoa binh",2014,"3",177.84,96.7,3.4,819620,0.181451264162366,93,11.346721651497,2014-07-01,-0.0970873786407768
"616","hoa binh",2014,"4",177.84,96.7,3.4,819620,0.181451264162366,95,11.5907371708841,2014-10-01,0.0215053763440861
"617","hoa binh",2015,"1",179.79,96.8,1.8,828600,0.182531753960325,92,11.1030654115375,2015-01-01,-0.0420742660416428
"618","hoa binh",2015,"2",179.79,96.8,1.8,828600,0.182531753960325,110,13.2754042964036,2015-04-01,0.195652173913043
"619","hoa binh",2015,"3",179.79,96.8,1.8,828600,0.182531753960325,104,12.5512913347816,2015-07-01,-0.0545454545454545
"620","hoa binh",2015,"4",179.79,96.8,1.8,828600,0.182531753960325,98,11.8271783731595,2015-10-01,-0.0576923076923078
"621","hung yen",2011,"1",1242.7,96.5,8,1150740,0.13769068781081,139,12.0791838295358,2011-01-01,0
"622","hung yen",2011,"2",1242.7,96.5,8,1150740,0.13769068781081,197,17.1194188087665,2011-04-01,0.41726618705036
"623","hung yen",2011,"3",1242.7,96.5,8,1150740,0.13769068781081,189,16.424213984045,2011-07-01,-0.0406091370558375
"624","hung yen",2011,"4",1242.7,96.5,8,1150740,0.13769068781081,140,12.166084432626,2011-10-01,-0.259259259259259
"625","hung yen",2012,"1",1255.84,97.9,7,1162910,0.137865578614691,137,11.7807912908136,2012-01-01,-0.0316694450006573
"626","hung yen",2012,"2",1255.84,97.9,7,1162910,0.137865578614691,223,19.1760325390615,2012-04-01,0.627737226277372
"627","hung yen",2012,"3",1255.84,97.9,7,1162910,0.137865578614691,180,15.4784119149375,2012-07-01,-0.192825112107623
"628","hung yen",2012,"4",1255.84,97.9,7,1162910,0.137865578614691,172,14.7904824964959,2012-10-01,-0.0444444444444444
"629","hung yen",2013,"1",1269.46,98,10.9,1175520,0.138110313979494,115,9.78290458690622,2013-01-01,-0.338567582955866
"630","hung yen",2013,"2",1269.46,98,10.9,1175520,0.138110313979494,164,13.9512726282837,2013-04-01,0.426086956521739
"631","hung yen",2013,"3",1269.46,98,10.9,1175520,0.138110313979494,164,13.9512726282837,2013-07-01,0
"632","hung yen",2013,"4",1269.46,98,10.9,1175520,0.138110313979494,185,15.7377160745883,2013-10-01,0.128048780487805
"633","hung yen",2014,"1",1283.64,98,7.4,1188650,0.138368273365448,140,11.7780675556303,2014-01-01,-0.251602487946239
"634","hung yen",2014,"2",1283.64,98,7.4,1188650,0.138368273365448,163,13.7130357969125,2014-04-01,0.164285714285714
"635","hung yen",2014,"3",1283.64,98,7.4,1188650,0.138368273365448,162,13.6289067429437,2014-07-01,-0.00613496932515346
"636","hung yen",2014,"4",1283.64,98,7.4,1188650,0.138368273365448,157,13.2082614730997,2014-10-01,-0.0308641975308641
"637","hung yen",2015,"1",1298.06,98,3.5,1202000,0.138365375509044,130,10.8153078202995,2015-01-01,-0.181170978305796
"638","hung yen",2015,"2",1298.06,98,3.5,1202000,0.138365375509044,149,12.396006655574,2015-04-01,0.146153846153846
"639","hung yen",2015,"3",1298.06,98,3.5,1202000,0.138365375509044,171,14.2262895174709,2015-07-01,0.147651006711409
"640","hung yen",2015,"4",1298.06,98,3.5,1202000,0.138365375509044,123,10.2329450915141,2015-10-01,-0.280701754385965
"641","khanh hoa",2011,"1",224.28,94.2,5,1170240,0.674642243846594,278,23.7558107738584,2011-01-01,0
"642","khanh hoa",2011,"2",224.28,94.2,5,1170240,0.674642243846594,289,24.6957888980038,2011-04-01,0.0395683453237411
"643","khanh hoa",2011,"3",224.28,94.2,5,1170240,0.674642243846594,275,23.4994531036369,2011-07-01,-0.0484429065743946
"644","khanh hoa",2011,"4",224.28,94.2,5,1170240,0.674642243846594,251,21.4485917418649,2011-10-01,-0.0872727272727272
"645","khanh hoa",2012,"1",225.69,94.2,3.1,1177600,0.682502035976054,324,27.5135869565217,2012-01-01,0.282768924302789
"646","khanh hoa",2012,"2",225.69,94.2,3.1,1177600,0.682502035976054,334,28.3627717391304,2012-04-01,0.0308641975308642
"647","khanh hoa",2012,"3",225.69,94.2,3.1,1177600,0.682502035976054,328,27.8532608695652,2012-07-01,-0.0179640718562873
"648","khanh hoa",2012,"4",225.69,94.2,3.1,1177600,0.682502035976054,249,21.1447010869565,2012-10-01,-0.240853658536585
"649","khanh hoa",2013,"1",227.1,93,3.4,1184920,0.688362947236432,271,22.870742328596,2013-01-01,0.0816299665122359
"650","khanh hoa",2013,"2",227.1,93,3.4,1184920,0.688362947236432,323,27.2592242514263,2013-04-01,0.191881918819188
"651","khanh hoa",2013,"3",227.1,93,3.4,1184920,0.688362947236432,283,23.8834689261722,2013-07-01,-0.123839009287926
"652","khanh hoa",2013,"4",227.1,93,3.4,1184920,0.688362947236432,290,24.4742261080917,2013-10-01,0.0247349823321554
"653","khanh hoa",2014,"1",228.48,95.6,3.5,1192150,0.69565897647427,314,26.338967411819,2014-01-01,0.076192043641812
"654","khanh hoa",2014,"2",228.48,95.6,3.5,1192150,0.69565897647427,328,27.5133162773141,2014-04-01,0.0445859872611466
"655","khanh hoa",2014,"3",228.48,95.6,3.5,1192150,0.69565897647427,336,28.1843727718827,2014-07-01,0.024390243902439
"656","khanh hoa",2014,"4",228.48,95.6,3.5,1192150,0.69565897647427,280,23.4869773099023,2014-10-01,-0.166666666666667
"657","khanh hoa",2015,"1",229.68,94.8,1.6,1198400,0.702756464904803,247,20.6108144192256,2015-01-01,-0.12245777107572
"658","khanh hoa",2015,"2",229.68,94.8,1.6,1198400,0.702756464904803,323,26.9526034712951,2015-04-01,0.307692307692308
"659","khanh hoa",2015,"3",229.68,94.8,1.6,1198400,0.702756464904803,309,25.7843791722296,2015-07-01,-0.043343653250774
"660","khanh hoa",2015,"4",229.68,94.8,1.6,1198400,0.702756464904803,267,22.2797062750334,2015-10-01,-0.135922330097087
"661","kien giang",2011,"1",266.91,92.6,7.3,1694450,0.373169526001442,529,31.2195697719024,2011-01-01,0
